_path,ts,ts_delta,peer,gaps,acks,percent_lost,mem,pkts_proc,bytes_recv,pkts_dropped,pkts_link,pkt_lag,events_proc,events_queued,active_tcp_conns,active_udp_conns,active_icmp_conns,tcp_conns,udp_conns,icmp_conns,timers,active_timers,files,active_files,dns_requests,active_dns_requests,reassem_tcp_size,reassem_file_size,reassem_frag_size,reassem_unknown_size,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,geo.orig.country_code,geo.orig.region,geo.orig.city,geo.orig.latitude,geo.orig.longitude,geo.resp.country_code,geo.resp.region,geo.resp.city,geo.resp.latitude,geo.resp.longitude,community_id,uids,client_addr,server_addr,mac,host_name,client_fqdn,domain,requested_addr,assigned_addr,lease_time,client_message,server_message,msg_types,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,mode,stratum,poll,precision,root_delay,root_disp,ref_id,ref_time,org_time,rec_time,xmt_time,num_exts,fuid,tx_hosts,rx_hosts,conn_uids,source,depth,analyzers,mime_type,filename,is_orig,seen_bytes,total_bytes,missing_bytes,overflow_bytes,timedout,parent_fuid,md5,sha1,sha256,extracted,extracted_cutoff,extracted_size,event_type,src_ip,src_port,dest_ip,dest_port,vlan,app_proto,alert.severity,alert.signature,alert.category,alert.action,alert.signature_id,alert.gid,alert.rev,alert.metadata.signature_severity,alert.metadata.former_category,alert.metadata.attack_target,alert.metadata.deployment,alert.metadata.affected_product,alert.metadata.created_at,alert.metadata.performance_impact,alert.metadata.updated_at,alert.metadata.malware_family,alert.metadata.tag,flow_id,pcap_cnt,tx_id,icmp_code,icmp_type,tunnel.src_ip,tunnel.src_port,tunnel.dest_ip,tunnel.dest_port,tunnel.proto,tunnel.depth,request_type,client,success,error_msg,from,till,cipher,forwardable,renewable,client_cert_subject,client_cert_fuid,server_cert_subject,server_cert_fuid,auth_success,auth_attempts,direction,server,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,remote_location.country_code,remote_location.region,remote_location.city,remote_location.latitude,remote_location.longitude,hasshVersion,hassh,hasshServer,cshka,hasshAlgorithms,sshka,hasshServerAlgorithms
conn,2023-11-25T09:31:07.878168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ca2kvr1i6lMXpUaJm,192.168.169.135,37934,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,7.546214s,6,0,S2,,,0,ShADaF,4,222,3,164,,,,,,,,,,,,1:HPTAaH/yAfaq0npi1uHoP8vF5cg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:31:04.950015Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C8bq4e1fronAJHOTm3,fe80::8615:1c35:aa8:3f74,135,ff02::1:ff6c:ae6a,136,icmp,,,,,,,,,,,,,,,,,,,,,,OTH,,,0,,1,72,0,0,,,,,,,,,,,,1:Xv8tSW9Z9eKJl3Q3MO4QbmK9qVk=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:31:02.869452Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWZMjXMIksQNt4drd,192.168.169.135,42964,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,5.044118s,14,0,S2,,,0,ShADaF,4,230,3,164,,,,,,,,,,,,1:kW/l0EMweNiGJjGeXmLRSJ3/Mp8=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:57.861841Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C803Gb2Cy1iCA3mfVl,192.168.169.135,42960,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,5.040479s,32,0,S2,,,0,ShADaF,4,248,3,164,,,,,,,,,,,,1:Q96oefxvGS2pS9oSxBXGyvM+VCw=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:52.852941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cjbeei2E4lIihVZStc,192.168.169.135,43298,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,5.048512s,44,0,S2,,,0,ShADaF,4,260,3,164,,,,,,,,,,,,1:YoC0VhE9RqFUtOswmsyv0MO7rsg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:47.844321Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cp6my4b2SKsFrCZO8,192.168.169.135,43296,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,5.046985s,22,0,S2,,,0,ShADaF,4,238,3,164,,,,,,,,,,,,1:u+0tG7PZJtLI9xvNb/6+PPEf5Xs=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:42.837104Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEjPPm78vhrLwUjWd,192.168.169.135,48426,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,5.042981s,22,0,S2,,,0,ShADaF,4,238,3,164,,,,,,,,,,,,1:qBcFZHbNeV6O8OPmc7mvOEqpa5E=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:37.826325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CQFtr72igOnvwmvfOa,192.168.169.135,48420,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,5.041943s,18,0,S2,,,0,ShADaF,4,234,3,164,,,,,,,,,,,,1:SIUv5TJI273fVdYL1R0OlemLiwo=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:37.825799Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWsmn14XCg5xsMnf0g,192.168.169.135,36120,192.168.169.136,139,tcp,,,,,,,,,,,,,,,,,,,13.974ms,168,101,SF,,,0,ShADadFf,6,488,4,317,,,,,,,,,,,,1:bZavDm+CBifT0EQWulkFV+gStSg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.941089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CipK3F1yQlR9eF0qK6,192.168.169.135,51842,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.799ms,48,0,RSTR,,,0,ShADar,3,212,3,164,,,,,,,,,,,,1:UwK6ngPosqz1+bZBK/orhkI7jL8=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.937076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ck4gex3SmcMDxOaj3i,192.168.169.136,59654,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,2.333ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:60g4HGTqha95t21CcvNoVb3Oc6Y=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:30:32.937076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ck4gex3SmcMDxOaj3i,192.168.169.136,59654,192.168.169.2,53,udp,13354,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.935205Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyfip53nzzYLrsGUJf,192.168.169.135,51828,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,5.098ms,18,1,RSTR,,,0,ShADadr,4,234,5,257,,,,,,,,,,,,1:CI4v1n1rpJ2IyigENMjo3n6fWgs=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.933182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CwxBzk13o7wSKTcfId,192.168.169.135,51826,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.699ms,52,0,RSTR,,,0,ShADar,3,216,3,164,,,,,,,,,,,,1:htfFgbn66tk/xMEHysaHX/wiMXw=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.927393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClkrGL22ttgkUfy9na,192.168.169.136,57780,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,3.511ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:q/yDkFrF466jzftbWW8fJRjeG+s=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:30:32.927393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClkrGL22ttgkUfy9na,192.168.169.136,57780,192.168.169.2,53,udp,56271,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.925536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEtUC52NNrbgDhABw7,192.168.169.135,51816,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,6.425ms,90,1,RSTR,,,0,ShADadr,4,306,5,257,,,,,,,,,,,,1:LCqGLnvYLNTpLfSBQhcNUOtAoYM=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.923508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CxevyB4QPEOxDHYCf5,192.168.169.135,51804,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.681ms,175,0,RSTR,,,0,ShADar,3,339,3,164,,,,,,,,,,,,1:42w9TueHO4g4dIQnicIB9gzg88k=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.921596Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ch3YJ21QWWuQOUh6ai,192.168.169.135,51788,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.571ms,7,0,RSTR,,,0,ShADar,3,171,3,164,,,,,,,,,,,,1:R2DPJAQhXJXNShRx/G2FYc0rulM=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.919615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CbJC3X2fcl6T2CPNyk,192.168.169.135,51786,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.63ms,60,0,RSTR,,,0,ShADar,3,224,3,164,,,,,,,,,,,,1:1npYUT0/NINQFj2zgdkBCxkSlWc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.917697Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFNSr25rLXZdUS4P,192.168.169.135,51778,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.562ms,23,0,RSTR,,,0,ShADar,3,187,3,164,,,,,,,,,,,,1:Y434Nn6mBiEQBbPy5BwUF4qZ3X4=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.915638Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ctp8jp3StuUYrh8J3c,192.168.169.135,51770,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.7ms,11,0,RSTR,,,0,ShADar,3,175,3,164,,,,,,,,,,,,1:daOV/pbrED8jOsxYllxktfxO/j8=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.913633Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWgwg91Uei51n2fl0e,192.168.169.135,51764,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,1.65ms,16,0,RSTR,,,0,ShADar,3,180,3,164,,,,,,,,,,,,1:w3SD3H3jYEk7wVb1CqNmT5898us=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
files,2023-11-25T09:30:32.910765Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FyVCA94nylhFaZxuUd,|[192.168.169.136]|,|[192.168.169.135]|,"|[""CdebcK1MDheNb4VbTk""]|",HTTP,0,"|[""MD5"",""SHA1""]|",text/html,,false,891,,0,0,false,,cfe398bfbf64d86085ba7db4d09d7705,fa0d49705f819d948d370259428d2085a399128e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.904773Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW1ol34hfpLL3eeAgj,192.168.169.135,51756,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,6.166ms,223,0,RSTR,,,0,ShADar,3,387,3,164,,,,,,,,,,,,1:XWLvZrJY64cfEHMUunYeHHcUCQY=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.902369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ck1PlK3v64Zu8kuyO1,192.168.169.135,51748,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,2.107ms,14,0,RSTR,,,0,ShADar,3,178,3,164,,,,,,,,,,,,1:xjl/BIrDDo/oZtWxFYBJs4OUdgs=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.899144Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cc7dZL2gRRmSd9kiB9,192.168.169.135,51742,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,2.941ms,51,0,RSTR,,,0,ShADar,3,215,3,164,,,,,,,,,,,,1:UY2AfmIGNNeuHwWXcJGVJ9JKl2Q=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.895845Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cs2WdvQp2epcWOFuh,192.168.169.135,51728,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,3.071ms,9,0,RSTR,,,0,ShADar,3,173,3,164,,,,,,,,,,,,1:rNwsE9YW4p63X2Q1dxNDdY3Ovmk=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.891611Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ck2hSx4PG9oxOZIOQ7,192.168.169.135,51712,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,3.965ms,53,0,RSTR,,,0,ShADar,3,217,3,164,,,,,,,,,,,,1:5aDmlzJY8nCMCwEFOL6vkhfhy1A=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.888102Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CG4Dmv1UWmrivYiDn6,192.168.169.135,51696,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,3.062ms,12,0,RSTR,,,0,ShADar,3,176,3,164,,,,,,,,,,,,1:rjrA96006XUKuO0vakzy/OWLJO0=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.883979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CQO96V1CsvUYqPMTG1,192.168.169.136,50358,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,1.873ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:cS6BfEDo9+sAfAkc66BXlgrhSgA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:30:32.883979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CQO96V1CsvUYqPMTG1,192.168.169.136,50358,192.168.169.2,53,udp,59430,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.881013Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3XOKi42zzAIWpxGSi,192.168.169.135,51682,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,6.183ms,168,1,RSTR,,,0,ShADadr,4,384,5,257,,,,,,,,,,,,1:idvpRz2OxUakgFGF7iLuDMPVMYM=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.87568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4y0m51KX8gXvuE3Ui,192.168.169.136,37425,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,2.21ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:6eCLLBjsB9ZGeyatayhyJ5UXFvI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:30:32.87568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4y0m51KX8gXvuE3Ui,192.168.169.136,37425,192.168.169.2,53,udp,60802,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kerberos,2023-11-25T09:30:32.872341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV4CfxjmQjxx2ukC4,192.168.169.135,51680,192.168.169.136,513,,,,,,,,,,,,,,,,,,,krbtgt/NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,/NM,,,,1970-01-01T00:00:00Z,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.87169Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV4CfxjmQjxx2ukC4,192.168.169.135,51680,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,krb_tcp,8.384ms,117,1,RSTR,,,0,ShADadr,4,333,5,257,,,,,,,,,,,,1:MzqU7gk4J3bo71rqP0u9ieQ7DX4=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.868897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9l38qCuBhhs15Ge7,192.168.169.135,51678,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,2.47ms,110,0,RSTR,,,0,ShADar,3,274,3,164,,,,,,,,,,,,1:9fD8yVV9jzt0/kVrMinFs6eDjys=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:30:32.864339Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cxa3JK1I5tnLijPUW5,192.168.169.135,51676,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,4.126ms,42,0,RSTR,,,0,ShADar,3,206,3,164,,,,,,,,,,,,1:0p3ioCAQc2eJUBiIhJTu8+kiqmQ=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
